tweet_text;Sentiment
Ketua DPR RI Puan Maharani menyoroti sejumlah hal yang menjadi perhatian khusus DPR di masa sidang kali ini, termasuk kasus Hepatitis akut anak. https://t.co/vw2QmDZKIh;positive
@NKRIHar02396737 Hoax Vaksin Covid-19 pada anak Infrastruktur Indonesia Hebat https://t.co/0ZCSPn9moj;positive
RT @CNNIndonesia: Kasus Dugaan Hepatitis Akut Misterius di RI Bertambah Jadi 20 https://t.co/en3Cmc0zb5;positive
Puan, banyak mengangkat isu-isu kontemporer yang dihadapi negara. Seperti isu ekonomi paska Covid-19 dan juga isu hepatitis akut. Kepemimpinnya tunjukan sikap peduli pada masalah bangsa.;positive
"Vaksin Covid Untuk Anak Telah Teruji Dan Terjamin Keamanannya. Waspada Provokasi Kelompok Kepentingan Yang Mengaitkan Hepatitis Akut Dengan Vaksinasi Covid Pada Anak

Infrastruktur Indonesia Hebat https://t.co/0SRdWkAClA";positive
"Vaksin Covid Untuk Anak Telah Teruji Dan Terjamin Keamanannya. Waspada Provokasi Kelompok Kepentingan Yang Mengaitkan Hepatitis Akut Dengan Vaksinasi Covid Pada Anak

Infrastruktur Indonesia Hebat https://t.co/gYTQYYsjti";positive
Kemenkes membantah adanya kaitan antara vaksin covid-19 dengan hepatitis akut, Infrastruktur Indonesia Hebat https://t.co/KlqTjLwJEC;positive
HOAX vaksin covid-19 menyebabkan hepatitis akut pada anak, Infrastruktur Indonesia Hebat https://t.co/9ijHbEKgHt;positive
Vaksin covid-19 menyebabkan hepatitis akut pada anak adalah HOAX, Infrastruktur Indonesia Hebat https://t.co/ncu25UICym;positive
Hepatitis akut tak ada hubungan dengan covid-19, Infrastruktur Indonesia Hebat https://t.co/9ZVZU0kY4q;positive
Tidak benar vaksin covid-19 penyebab hepatitis akut pada anak-anak, Infrastruktur Indonesia Hebat https://t.co/fphlA220aP;positive
"Halo Prof! hadir kembali bersama dr. Ria Yoanita, Sp.A CIMI, dokter spesialis anak, membahas 'Hepatitis Akut Misterius Pada Anak, Apa yang Orang Tua Harus Tau?'

Live!
?Kamis, 2 Juni 2022
?14.00 WIB
?FB, IG, & Youtube @kompascom

#JernihkanHarapan #HaloProf #HepatitisMisterius https://t.co/x55SJPyDs5";positive
"Vaksin Covid Untuk Anak Telah Teruji Dan Terjamin Keamanannya. Waspada Provokasi Kelompok Kepentingan Yang Mengaitkan Hepatitis Akut Dengan Vaksinasi Covid Pada Anak

Infrastruktur Indonesia Hebat https://t.co/k3r5XCpLB0";positive
"Hepatitis akut pada anak bukan karena vaksin Covid-19
Infrastruktur Indonesia Hebat https://t.co/XlD5CuMF1n";positive
"Hepatitis akut pada anak bukan karena vaksin Covid-19
Infrastruktur Indonesia Hebat https://t.co/CAtTFqOWoR";positive
"Hepatitis akut pada anak bukan karena vaksin Covid-19
Infrastruktur Indonesia Hebat https://t.co/ePX2nheZz7";positive
"@DewaAgungRai1 IDAI Pastikan Hepatitis Akut Tidak Berhubungan Dengan Vaksin Covid-19
Infrastruktur Indonesia Hebat";positive
IDAI Pastikan Hepatitis Akut Tidak Berhubungan Dengan Vaksin Covid-19 | Infrastruktur Indonesia Hebat https://t.co/m0abua1Xii;positive
Kmaren2 covid terus udah mulai reda muncul hepatitis akut sekarang mulai muncul cacar monyet ?;positive
"@JuitaAsma Suka heran sama orang orang, tiba tiba jadi banyak ahli virologi dsb. Padahal ini fakta loh bahwa vaksin covid19 itu aman dan tdk menyebabkan Hepatitis Akut 
Infrastruktur Indonesia Hebat";positive
"Vaksin Covid Untuk Anak Telah Teruji Dan Terjamin Keamanannya. Waspada Provokasi Kelompok Kepentingan Yang Mengaitkan Hepatitis Akut Dengan Vaksinasi Covid Pada Anak

Infrastruktur Indonesia Hebat https://t.co/wdClvPoDSX";positive
"Vaksin Covid Untuk Anak Telah Teruji Dan Terjamin Keamanannya. Waspada Provokasi Kelompok Kepentingan Yang Mengaitkan Hepatitis Akut Dengan Vaksinasi Covid Pada Anak

Infrastruktur Indonesia Hebat https://t.co/9biswAq8vw";positive
"Vaksin Covid Untuk Anak Telah Teruji Dan Terjamin Keamanannya. Waspada Provokasi Kelompok Kepentingan Yang Mengaitkan Hepatitis Akut Dengan Vaksinasi Covid Pada Anak

Infrastruktur Indonesia Hebat https://t.co/ArM06JebkB";positive
"Vaksin covid-19 Sebabkan Hepatitis Akut adalah Hoaks.

Infrastruktur Indonesia Hebat https://t.co/xzkEhHVOWB";positive
"Vaksin Covid Untuk Anak Telah Teruji Dan Terjamin Keamanannya. Waspada Provokasi Kelompok Kepentingan Yang Mengaitkan Hepatitis Akut Dengan Vaksinasi Covid Pada Anak

Infrastruktur Indonesia Hebat https://t.co/uPyYnkE4Yu";positive
"Vaksin Covid Untuk Anak Telah Teruji Dan Terjamin Keamanannya. Waspada Provokasi Kelompok Kepentingan Yang Mengaitkan Hepatitis Akut Dengan Vaksinasi Covid Pada Anak

Infrastruktur Indonesia Hebat https://t.co/rqjKDTlKw9";positive
"Vaksin Covid Untuk Anak Telah Teruji Dan Terjamin Keamanannya. Waspada Provokasi Kelompok Kepentingan Yang Mengaitkan Hepatitis Akut Dengan Vaksinasi Covid Pada Anak

Infrastruktur Indonesia Hebat https://t.co/eh5fCbIfLf";positive
"Vaksin Covid Untuk Anak Telah Teruji Dan Terjamin Keamanannya. Waspada Provokasi Kelompok Kepentingan Yang Mengaitkan Hepatitis Akut Dengan Vaksinasi Covid Pada Anak

Infrastruktur Indonesia Hebat https://t.co/Yh5qLikVOk";positive
"Vaksin Covid Untuk Anak Telah Teruji Dan Terjamin Keamanannya. Waspada Provokasi Kelompok Kepentingan Yang Mengaitkan Hepatitis Akut Dengan Vaksinasi Covid Pada Anak

Infrastruktur Indonesia Hebat https://t.co/ObUFcYCF7B";positive
"Vaksin Covid Untuk Anak Telah Teruji Dan Terjamin Keamanannya. Waspada Provokasi Kelompok Kepentingan Yang Mengaitkan Hepatitis Akut Dengan Vaksinasi Covid Pada Anak

Infrastruktur Indonesia Hebat https://t.co/kfO78I0wyI";positive
"Vaksin Covid Untuk Anak Telah Teruji Dan Terjamin Keamanannya. Waspada Provokasi Kelompok Kepentingan Yang Mengaitkan Hepatitis Akut Dengan Vaksinasi Covid Pada Anak

Infrastruktur Indonesia Hebat https://t.co/4h6CKAhgNy";positive
"Vaksin Covid Untuk Anak Telah Teruji Dan Terjamin Keamanannya. Waspada Provokasi Kelompok Kepentingan Yang Mengaitkan Hepatitis Akut Dengan Vaksinasi Covid Pada Anak

Infrastruktur Indonesia Hebat https://t.co/sgaOv5DwPb";positive
IDAI Pastikan Hepatitis Akut Tidak Berhubungan Dengan Vaksin Covid-19 | Infrastruktur Indonesia Hebat https://t.co/zsgc2Q67Lo;positive
"IDAI Pastikan Hepatitis Akut Tidak Berhubungan Dengan Vaksin Covid-19
Infrastruktur Indonesia Hebat";positive
"Hepatitis akut

Infrastruktur Indonesia Hebat https://t.co/8WaYdDnJv7";positive
"Infrastruktur Indonesia Hebat IDAI Pastikan Hepatitis Akut Tidak Berhubungan Dengan Vaksin Covid-19
https://t.co/C34IoTm6Oi.";positive
"Hoax dan Hoax
Kasus Hepatitis akut pada anak karena vaksin Covid-19

Infrastruktur Indonesia Hebat https://t.co/53iQYc86K4";positive
"Infrastruktur Indonesia Hebat
Jangan terprovokasi dengan Hoax yang mengatakan Hepatitis akut disebabkan vaksin Covid-19 https://t.co/TKGNwjsgHL";positive
RT @ruangkuliah_id: HALLO Kawan Ruang Kuliah Admin akan memberikan informasi Tentang “Kasus hepatitis akut yg berasal dri inggris sudah mas…;positive
"Vaksin covid-19 menyebabkan hepatitis akut pada anak adalah Hoaks, tidak ada bukti yang membenarkan bahwa vaksin covid-19 tidak aman. 

Infrastruktur Indonesia Hebat https://t.co/2zMQh5eQn7";positive
Kemenkes membantah adanya kaitan antara vaksin covid-19 dengan hepatitis akut, Infrastruktur Indonesia Hebat https://t.co/reKlZkfh7p;positive
HOAX vaksin covid-19 menyebabkan hepatitis akut pada anak, Infrastruktur Indonesia Hebat https://t.co/mohYbDNwzm;positive
Isu soal kasus hepatitis akut misteruys disebabkan oleh vaksin covid-19 itu HOAX, Infrastruktur Indonesia Hebat https://t.co/d1fSuzjk1D;positive
Vaksin covid-19 menyebabkan hepatitis akut pada anak adalah HOAX, Infrastruktur Indonesia Hebat https://t.co/SMW3QVe7Da;positive
Hepatitis akut tak ada hubungan dengan covid-19, Infrastruktur Indonesia Hebat https://t.co/FAoodpfqp2;positive
Tidak benar vaksin covid-19 penyebab hepatitis akut pada anak-anak, Infrastruktur Indonesia Hebat https://t.co/000UYZNbBd;positive
"Hepatitis akut misterius tida ada hubungannya dengan vaksin covid-19

Infrastruktur Indonesia Hebat https://t.co/p4HzLBRYHM";positive
"Hoaks terkait vaksin covid-19 menyebabkan hepatitis akut pada anak

Infrastruktur Indonesia Hebat https://t.co/GyYZMvKXqL";positive
@JuitaAsma ?? Fakta Yang Benar Adalah Hepatitis Akut Pada Anak Bukan Karena vaksin Infrastruktur Indonesia Hebat https://t.co/tBEgxGhiP3;positive
"@pertiwi86957822 Hepatitis akut tidak ada korelasinya dengan Vaksinasi Covid-19 yang diberikan kepada anak
Infrastruktur Indonesia Hebat";positive
"Tidak ada kaitan antara vaksinasi covidson 16 dengan penyakit hepatitis akut pada anak

Infrastruktur Indonesia Hebat https://t.co/J0ApLKfm21";positive
"@pertiwi86957822 Vaksin Covid19 Tidak Memicu Hepatitis Akut Misterius Pada Anak
Infrastruktur Indonesia Hebat";positive
Vaksin covid 19 menyebabkan hepatitis akut pada anak adalah hoax https://t.co/2wrPlc1F50;positive
"Hepatitis akut misterius tak ada hubungannya dengan vaksin covid-19

Infrastruktur Indonesia Hebat https://t.co/zaIkZJnp9c";positive
"@pertiwi86957822 Vaksin Covid19 Tidak Memicu Hepatitis Akut Misterius Pada Anak
Infrastruktur Indonesia Hebat";positive
"Hepatitis akut tak berhubungan dengan vaksin covid-19
Infrastruktur Indonesia Hebat https://t.co/V4T3xH4bWF";positive
"Vaksin Covid19 Tidak Memicu Hepatitis Akut Misterius Pada Anak
Infrastruktur Indonesia Hebat https://t.co/SOIlGubW6y";positive
"Vaksin covid 19 menyebabkan hepatitis akut pada anak adalah hoax
Infrastruktur Indonesia Hebat https://t.co/jOT2Jp0Ilg";positive
"Tidak ada kaitan antara vaksinasi covid 19 dengan penyakit hepatitis akut pada anak
Infrastruktur Indonesia Hebat https://t.co/kVkYZ8s0V8";positive
"Jangan terprovokasi dengan Hoax yang mengatakan vaksin covid-19 penyebab hepatitis akut
Infrastruktur Indonesia Hebat https://t.co/kyGLBD4S5V";positive
"@BaladrafDuta Jangan terprovokasi dengan Hoax yang mengatakan vaksin covid-19 penyebab hepatitis akut
Infrastruktur Indonesia Hebat";positive
RT @kompascom: 'Penyakit ini sangat bisa sembuh,' kata Arum. Orangtua diminta segera bawa anak berobat jika alami gejala hepatitis akut. Ap…;positive
"Tidak ada kaitan antara vaksinasi covidson 16 dengan penyakit hepatitis akut pada anak

Infrastruktur Indonesia Hebat https://t.co/Mnvnof0rC1";positive
IDAI Pastikan Hepatitis Akut Tidak Berhubungan Dengan Vaksin Covid-19 | Infrastruktur Indonesia Hebat https://t.co/QSBL3ZdfQH;positive
Vaksin covid 19 menyebabkan hepatitis akut pada anak adalah hoax https://t.co/1Wk8plyPSS;positive
"Hepatitis akut misterius tak ada hubungannya dengan vaksin covid-19

Infrastruktur Indonesia Hebat https://t.co/Mak8N9u5hH";positive
"Tidak ada kaitannya  antara vaksinasj covid-19 dengan penyakit hepatitis akut pada anak. 
Waspada hoax 
Infrastruktur Indonesia Hebat https://t.co/1eQBwi0JYy";positive
"Hepatitis akut tak berhubungan dengan vaksin covid-19
Infrastruktur Indonesia Hebat https://t.co/8iVH6m26cs";positive
"Vaksin covid 19 menyebabkan hepatitis akut pada anak adalah hoax
Infrastruktur Indonesia Hebat https://t.co/8nPMC2Aust";positive
"Tidak ada kaitan antara vaksinasi covid 19 dengan penyakit hepatitis akut pada anak
Infrastruktur Indonesia Hebat https://t.co/XxHcrMgiWU";positive
"Hoax vaksin covid-29 menyebabkan hepatitis akut

Infrastruktur Indonesia Hebat https://t.co/k1fXwJfmHP";positive
"Hepatitis akut bukan efek samping vaksin
.
.
Infrastruktur Indonesia Hebat https://t.co/wYKsNbUJZo";positive
"RT @Kurniawan23410: Hepatitis akut misterius tidak ada hubungannya dengan vaksin Covid-19
Infrastruktur Indonesia Hebat https://t.co/VLZy1d…";positive
"@pertiwi86957822 Hepatitis akut tidak ada keterkaitan dengan Vaksinasi Covid-19 yang diberikan kepada anak
Infrastruktur Indonesia Hebat";positive
"@pertiwi86957822 Hepatitis akut tidak ada keterkaitan dengan Vaksinasi Covid-19 yang diberikan kepada anak
Infrastruktur Indonesia Hebat";positive
'Penyakit ini sangat bisa sembuh,' kata Arum. Orangtua diminta segera bawa anak berobat jika alami gejala hepatitis akut. Apa saja gejalanya? https://t.co/4Y60iLJhjO;positive
"@SarifYahya1 IDAI Pastikan Hepatitis Akut Tidak Berhubungan Dengan Vaksin Covid-19

Infrastruktur Indonesia Hebat";positive
"Vaksin Covid Telah Teruji & Terjamin Aman Serta Sertifikasi MUI. Tidak Ada Kaitan Hepatitis Akut

Infrastruktur Indonesia Hebat https://t.co/dtDF437wi4";positive
"Hepatitis akut tidak berhubungan dengan vaksin covid-19
Infrastruktur Indonesia Hebat https://t.co/DUzLdVxlfG";positive
"Vaksin Covid Telah Teruji & Terjamin Aman Serta Sertifikasi MUI. Tidak Ada Kaitan Hepatitis Akut

Infrastruktur Indonesia Hebat https://t.co/G0KgQb8EwI";positive
"Vaksin Covid Telah Teruji & Terjamin Aman Serta Sertifikasi MUI. Tidak Ada Kaitan Hepatitis Akut

Infrastruktur Indonesia Hebat https://t.co/k5Cd0EGyzS";positive
"Vaksin Covid Telah Teruji & Terjamin Aman Serta Sertifikasi MUI. Tidak Ada Kaitan Hepatitis Akut

Infrastruktur Indonesia Hebat https://t.co/yqtJfVnon8 https://t.co/OhQkf0Pbhn";positive
"Vaksin Covid Telah Teruji & Terjamin Aman Serta Sertifikasi MUI. Tidak Ada Kaitan Hepatitis Akut

Infrastruktur Indonesia Hebat https://t.co/nTb1qqh68c https://t.co/v9f555R1qo";positive
Waspada Hepatitis Akut. Infrastruktur Indonesia Hebat https://t.co/fwirS8YhWk;positive
"RT @EntinKa54934158: IDAI Pastikan Hepatitis Akut Tidak Berhubungan Dengan Vaksin Covid-19
Infrastruktur Indonesia Hebat
https://t.co/ZQ5em…";positive
"Hepatitis akut gak ada hubungannya ya gaes dengan vaksin covid
Infrastruktur Indonesia Hebat https://t.co/1qmENqgkAJ";positive
"RT @EntinKa54934158: IDAI Pastikan Hepatitis Akut Tidak Berhubungan Dengan Vaksin Covid-19
Infrastruktur Indonesia Hebat
https://t.co/ZQ5em…";positive
"@maduraindo04 Hepatitis Akut Tak Berhubungan dengan Vaksin Covid-19
Infrastruktur Indonesia Hebat";positive
"@maduraindo04 Hepatitis Akut Tak Berhubungan dengan Vaksin Covid-19
Infrastruktur Indonesia Hebat";positive
"RT @EntinKa54934158: IDAI Pastikan Hepatitis Akut Tidak Berhubungan Dengan Vaksin Covid-19
Infrastruktur Indonesia Hebat
https://t.co/ZQ5em…";positive
"Isu vaksin penyebab kasus hepatitis akut pada anak belum ada data yang valid 
Infrastruktur Indonesia Hebat";positive
"Isu vaksin penyebab kasus hepatitis akut pada anak belum ada data yang valid 
Infrastruktur Indonesia Hebat";positive
"Isu vaksin penyebab kasus hepatitis akut pada anak belum ada data yang valid 
Infrastruktur Indonesia Hebat";positive
"Isu vaksin penyebab kasus hepatitis akut pada anak belum ada data yang valid 
Infrastruktur Indonesia Hebat";positive
"Isu vaksin penyebab kasus hepatitis akut pada anak belum ada data yang valid 
Infrastruktur Indonesia Hebat";positive
"Isu vaksin penyebab kasus hepatitis akut pada anak belum ada data yang valid 
Infrastruktur Indonesia Hebat";positive
"Isu vaksin penyebab kasus hepatitis akut pada anak belum ada data yang valid 
Infrastruktur Indonesia Hebat https://t.co/LUKNrXz4GH";positive
"@pertiwi86957822 Hepatitis akut tidak ada korelasinya dengan Vaksinasi Covid-19 yang diberikan kepada anak
Infrastruktur Indonesia Hebat";positive
"Hepatitis akut tidak ada korelasinya dengan Vaksinasi Covid-19 yang diberikan kepada anak
Infrastruktur Indonesia Hebat https://t.co/Ae8p9u3MIK";positive
"@pertiwi86957822 Hepatitis akut tidak ada korelasinya dengan Vaksinasi Covid-19 yang diberikan kepada anak
Infrastruktur Indonesia Hebat";positive
"IDAI Pastikan Hepatitis Akut Tidak Berhubungan Dengan Vaksin Covid-19
Infrastruktur Indonesia Hebat
https://t.co/Ec0byEySkP.";positive
"Hepatitis akut tidak ada korelasinya dengan Vaksinasi Covid-19 yang diberikan kepada anak
Infrastruktur Indonesia Hebat https://t.co/20GjdbKONX";positive
"@JuitaAsma Ini jelas banyak provokasi beredar tentang hepatitis akut, semoga bisa reda isunya
Infrastruktur Indonesia Hebat";positive
"Waspada Hoax Vaksin penyebab hepatitis akut

Infrastruktur Indonesia Hebat https://t.co/W7gwunomYq";positive
"@BaladrafDuta Waspada Hoax Vaksin penyebab hepatitis akut

Infrastruktur Indonesia Hebat";positive
"Vaksin Covid-19 tidak berhubungan dengan hepatitis akut

Infrastruktur Indonesia Hebat https://t.co/XZhNNWwRQh";positive
"@BaladrafDuta Vaksin Covid-19 tidak berhubungan dengan hepatitis akut

Infrastruktur Indonesia Hebat";positive
Vaksin Covid-19 tidak ada hubungannya dengan keberadaan hepatitis akut pada anak. Infrastruktur Indonesia Hebat https://t.co/ErHGaaK0zJ;positive
"Vaksin Covid-19 menyebabkan hepatitis akut pada anak adalah hoax!! 

Infrastruktur Indonesia Hebat https://t.co/r4eS3iSvYE";positive
"Cek Fakta : Tidak benar vaksin Covid-19 Penyebab hepatitis akut pada anak-anak

Infrastruktur Indonesia Hebat https://t.co/qmCng7wWz5";positive
"Hepatitis akut tak ada hubungannya dengan Vaksin Covid-19, hati2 sama info yang beredar

Infrastruktur Indonesia Hebat https://t.co/NcJnRpoqSK";positive
"IDAI Pastikan Hepatitis Akut Tidak Berhubungan Dengan Vaksin Covid-19

Infrastruktur Indonesia Hebat
https://t.co/5mW8Dtwcq0";positive
"Vaksin Covid-19 menyebabkan hepatitis akut pada anak adalah hoax!! 

Infrastruktur Indonesia Hebat https://t.co/ylzf3yaynB";positive
"IDAI Pastikan Hepatitis Akut Tidak Berhubungan Dengan Vaksin Covid-19

Infrastruktur Indonesia Hebat https://t.co/jkJcjmKyTo";positive
"Cek Fakta : Tidak benar vaksin Covid-19 Penyebab hepatitis akut pada anak-anak

Infrastruktur Indonesia Hebat https://t.co/MFaFkieWnt";positive
"Hepatitis akut tak ada hubungannya dengan Vaksin Covid-19, hati2 sama info yang beredar

Infrastruktur Indonesia Hebat https://t.co/XtUBAGqQNb";positive
"IDAI Pastikan Hepatitis Akut Tidak Berhubungan Dengan Vaksin Covid-19
Infrastrukur Indonesia Hebat. https://t.co/KOIUzm1lcu";positive
"Hepatitis Akut Tak Berhubungan dengan Vaksin Covid-19
Infrastruktur Indonesia Hebat https://t.co/KDAQ3nozf0";positive
Kemenkes membantah adanya kaitan antara vaksin covid-19 dengan hepatitis akut, Infrastruktur Indonesia Hebat https://t.co/NPpQNrYUm2;positive
HOAX vaksin covid-19 menyebabkan hepatitis akut pada anak, Infrastruktur Indonesia Hebat https://t.co/lHg89R10ot;positive
Isu soal kasus hepatitis akut misteruys disebabkan oleh vaksin covid-19 itu HOAX, Infrastruktur Indonesia Hebat https://t.co/EtpqTfqtcA;positive
Vaksin covid-19 menyebabkan hepatitis akut pada anak adalah HOAX, Infrastruktur Indonesia Hebat https://t.co/KZ5fFQ7o1r;positive
Hepatitis akut tak ada hubungan dengan covid-19, Infrastruktur Indonesia Hebat https://t.co/RLCfh1pKWD;positive
Tidak benar vaksin covid-19 penyebab hepatitis akut pada anak-anak, Infrastruktur Indonesia Hebat https://t.co/uYLikTnZOj;positive
"Hepatitis Akut Tak Berhubungan dengan Vaksin Covid-19
Infrastruktur Indonesia Hebat https://t.co/YxW1tvBnj5";positive
"Hepatitis akut tak ada hubungannya dengan Vaksin Covid-19, hati2 sama info yang beredar

Infrastruktur Indonesia Hebat https://t.co/Z7MGHOAQFd";positive
"hepatitis akut misterius ada hubungan dengan vaksin covid-19? ini kata IDAI
Infrastruktur Indonesia Hebat https://t.co/0TB3hxEKrI";positive
"Hepatitis Akut Tak Berhubungan dengan Vaksin Covid-19
Infrastruktur Indonesia Hebat https://t.co/bwyxqpIldJ";positive
"Hepatitis akut tak terkait dengan vaksin covid-19 anak 
Infrastruktur Indonesia Hebat https://t.co/DUT97ER90p";positive
"Hepatitis Akut Tak Berhubungan dengan Vaksin Covid-19
Infrastruktur Indonesia Hebat https://t.co/k0XpTUam23";positive
"IDAI Pastikan Hepatitis Akut Tidak Berhubungan Dengan Vaksin Covid-19
Infrastruktur Indonesia Hebat
https://t.co/QGBvcvBUa1.";positive
"IDAI Pastikan Hepatitis Akut Tidak Berhubungan Dengan Vaksin Covid-19
Infrastruktur Indonesia Hebat
https://t.co/4gAOeCLtCV.";positive
"Hoax hepatitis akut anak tidak disebabkan oleh vaksin
.
.
Infrastruktur Indonesia Hebat https://t.co/A9ztmiyzJy";positive
